Target,Altitude,Time
700,1163.14,644.24
700,1165.36,644.3
700,1167.54,644.36
700,1169.69,644.42
700,1171.8,644.48
700,1173.88,644.54
700,1175.92,644.6
700,1177.93,644.66
700,1179.9,644.72
700,1181.83,644.78
700,1183.73,644.84
700,1185.6,644.9
700,1187.42,644.96
700,1189.22,645.02
700,1190.98,645.08
700,1192.7,645.14
700,1194.38,645.2
700,1196.04,645.26
700,1197.65,645.32
700,1199.23,645.38
700,1200.78,645.44
700,1202.29,645.5
700,1203.76,645.56
700,1205.2,645.62
700,1206.61,645.68
700,1207.98,645.74
700,1209.31,645.8
700,1210.61,645.86
700,1211.88,645.92
700,1213.1,645.98
700,1214.3,646.04
700,1215.46,646.1
700,1216.58,646.16
700,1217.67,646.22
700,1218.72,646.28
700,1219.74,646.34
700,1220.72,646.4
700,1221.67,646.46
700,1222.58,646.52
700,1223.46,646.58
700,1224.3,646.64
700,1225.1,646.7
700,1225.88,646.76
700,1226.61,646.82
700,1227.32,646.88
700,1227.98,646.94
700,1228.61,647
700,1229.21,647.06
700,1229.77,647.12
700,1230.3,647.18
700,1230.79,647.24
700,1231.25,647.3
700,1231.67,647.36
700,1232.05,647.42
700,1232.41,647.48
700,1232.72,647.54
700,1233.09,647.64
700,1233.39,647.7
700,1233.58,647.76
700,1233.74,647.82
700,1233.85,647.88
700,1233.94,647.94
700,1233.99,648
700,1234,648.06
700,1233.98,648.12
700,1233.92,648.18
700,1233.83,648.24
700,1233.65,648.32
700,1233.48,648.38
700,1233.27,648.44
700,1233.03,648.5
700,1232.75,648.56
700,1232.43,648.62
700,1232.09,648.68
700,1231.7,648.74
700,1231.28,648.8
700,1230.83,648.86
700,1230.34,648.92
700,1229.82,648.98
700,1229.26,649.04
700,1228.67,649.1
700,1228.04,649.16
700,1227.38,649.22
700,1226.68,649.28
700,1225.95,649.34
700,1225.18,649.4
700,1223.54,649.52
700,1222.67,649.58
700,1221.76,649.64
700,1220.82,649.7
700,1219.84,649.76
700,1218.83,649.82
700,1217.78,649.88
700,1216.7,649.94
700,1215.58,650
700,1214.43,650.06
700,1213.25,650.12
700,1212.02,650.18
700,1210.77,650.24
700,1209.48,650.3
700,1208.15,650.36
700,1206.79,650.42
700,1205.4,650.48
700,1203.97,650.54
700,1202.01,650.62
700,1200.5,650.7
700,1198.43,650.76
700,1196.84,650.82
700,1195.21,650.88
700,1193.55,650.94
700,1191.86,651
700,1190.13,651.1
700,1187.17,651.16
700,1185.35,651.22
700,1183.49,651.28
700,1181.6,651.34
700,1179.67,651.4
700,1177.71,651.46
700,1175.72,651.52
700,1173.69,651.58
700,1171.62,651.64
700,1169.52,651.7
700,1167.39,651.76
700,1165.22,651.82
700,1163.02,651.88
700,1160.79,651.94
700,1158.52,652
700,1156.21,652.06
700,1153.87,652.12
700,1151.5,652.18
700,1149.09,652.24
700,1146.65,652.3
700,1144.17,652.36
700,1141.66,652.42
700,1139.12,652.48
700,1136.54,652.54
700,1133.93,652.6
700,1131.28,652.66
700,1128.6,652.72
700,1125.88,652.78
700,1123.13,652.84
700,1120.35,652.9
700,1117.53,652.96
700,1114.68,653.02
700,1111.8,653.08
700,1108.88,653.14
700,1105.92,653.2
700,1102.94,653.26
700,1099.91,653.32
700,1096.86,653.38
700,1093.77,653.44
700,1090.65,653.5
700,1087.49,653.56
700,1084.3,653.62
700,1081.08,653.68
700,1077.82,653.76
700,1073.42,653.82
700,1068.97,653.9
700,1065.59,653.96
700,1062.17,654.02
700,1058.72,654.08
700,1055.24,654.14
700,1051.73,654.2
700,1048.18,654.26
700,1044.59,654.32
700,1040.98,654.38
700,1037.33,654.44
700,1033.65,654.5
700,1029.93,654.56
700,1026.18,654.62
700,1022.4,654.68
700,1018.58,654.74
700,1014.74,654.8
700,1010.85,654.86
700,1006.94,654.92
700,1002.99,654.98
700,999.009,655.04
700,994.995,655.1
700,990.948,655.16
700,986.867,655.22
700,982.754,655.28
700,978.608,655.34
700,974.429,655.4
700,970.217,655.46
700,965.972,655.52
700,961.694,655.58
700,957.384,655.64
700,953.041,655.7
700,948.665,655.76
700,944.257,655.82
700,939.816,655.88
700,935.342,655.94
700,930.836,656
700,926.297,656.06
700,921.726,656.12
700,917.123,656.18
700,912.487,656.24
700,907.819,656.3
700,903.118,656.36
700,898.385,656.44
700,892.025,656.5
700,887.217,656.56
700,882.377,656.62
700,877.504,656.68
700,872.6,656.74
700,867.664,656.8
700,862.695,656.86
700,857.695,656.92
700,852.663,656.98
700,845.903,657.06
700,840.797,657.14
700,833.939,657.2
700,823.546,657.34
700,816.547,657.4
700,811.261,657.46
700,805.943,657.54
700,798.804,657.62
700,791.609,657.68
700,786.176,657.74
700,780.711,657.8
700,775.216,657.86
700,769.689,657.92
700,764.131,657.98
700,758.542,658.04
700,752.921,658.1
700,747.27,658.16
700,741.587,658.22
700,735.874,658.28
700,730.13,658.34
700,724.354,658.4
700,718.548,658.46
700,712.711,658.52
700,706.843,658.58
700,700.945,658.64
700,695.016,658.7
700,689.056,658.76
700,683.066,658.82
700,677.045,658.88
700,670.995,658.94
700,664.917,659
700,658.811,659.06
700,652.679,659.12
700,646.522,659.18
700,640.343,659.24
700,634.142,659.3
700,627.922,659.36
700,621.684,659.42
700,615.429,659.48
700,611.252,659.52
700,604.975,659.58
700,598.686,659.64
700,592.389,659.7
700,586.084,659.76
700,579.773,659.82
700,573.458,659.88
700,567.141,659.94
700,560.823,660
700,554.508,660.06
700,548.195,660.12
700,541.888,660.18
700,535.588,660.24
700,529.296,660.3
700,520.925,660.38
700,514.661,660.44
700,508.412,660.5
700,502.18,660.56
700,495.967,660.62
700,489.773,660.68
700,483.602,660.74
700,477.455,660.8
700,471.334,660.86
700,451.14,661.16
700,435.243,661.22
700,429.345,661.28
700,423.484,661.34
700,417.662,661.4
700,411.881,661.46
700,406.144,661.52
700,400.454,661.58
700,394.811,661.64
700,389.219,661.7
700,383.678,661.76
700,378.191,661.82
700,372.759,661.88
700,363.833,661.98
700,358.557,662.04
700,353.341,662.1
700,348.189,662.16
700,343.1,662.22
700,338.075,662.28
700,333.116,662.34
700,328.222,662.4
700,323.395,662.46
700,318.634,662.52
700,313.939,662.58
700,309.31,662.64
700,304.749,662.7
700,300.254,662.76
700,295.826,662.82
700,291.464,662.88
700,287.17,662.96
700,280.16,663.06
700,273.336,663.14
700,269.331,663.2
700,265.393,663.26
700,261.521,663.32
700,257.716,663.38
700,253.978,663.44
700,250.307,663.5
700,246.702,663.56
700,243.164,663.62
700,239.693,663.68
700,236.289,663.74
700,232.952,663.8
700,229.681,663.86
700,226.477,663.92
700,223.34,663.98
700,220.27,664.04
700,217.267,664.1
700,214.331,664.16
700,211.461,664.22
700,208.659,664.28
700,205.923,664.34
700,203.254,664.4
700,200.653,664.46
700,198.118,664.52
700,195.65,664.58
700,193.249,664.64
700,190.152,664.72
700,187.175,664.8
700,185.02,664.86
700,182.933,664.92
700,180.912,664.98
700,178.959,665.04
700,177.073,665.1
700,175.254,665.16
700,173.503,665.22
700,171.819,665.28
700,170.203,665.34
700,167.172,665.46
700,165.302,665.54
